record_id,source_family,source_record_id,source_event_record_ids_json,source_event_count,block_name,block_name_aliases_json,state_or_ut,district,block_area_ha,exploration_level,latitude,longitude,h3_r6,h3_r3,target_material,target_chemical_names_json,target_symbols_or_formulae_json,source_label_type,geometry_quality_status,geometry_model_role,geometry_source_url,source_url,target_known_evidence_records,internal_spatial_cv_auc,internal_spatial_cv_recall_at_background_top5pct,nearest_known_target_evidence_km,outside_25km_known_evidence,within_250km_known_evidence,primary_transfer_cohort,candidate_distance_domain,target_prospectivity_score,target_national_percentile,target_score_rank_among_50,target_is_centroid_top1,target_in_centroid_top5,centroid_published_top_material,centroid_published_record_class,centroid_is_published_candidate,target_specific_priority_gate,source_label_limitations,data_quality_flags_json
OBT-55442215b86bc402,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-051,"[""IBM-IMYB2024-AUCTION-051""]",1,Surjagad – 2 Iron Ore Block,"[""Surjagad – 2 Iron Ore Block""]",Maharashtra,,886.00000000,G4,19.68155365,80.45679460,863cb2577ffffff,833cb2fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=8551_Summary_of_Surjagad-2(2-1-23).pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=8551_Summary_of_Surjagad-2(2-1-23).pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,82.29402924,True,True,True,True,0.42582345,0.83693838,2.00000000,False,True,Silicon,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-b34d9eec2fde8c38,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-052,"[""IBM-IMYB2024-AUCTION-052""]",1,Surjagad – 3 Iron Ore Block,"[""Surjagad – 3 Iron Ore Block""]",Maharashtra,,640.00000000,G4,19.70438030,80.45283665,863cb2577ffffff,833cb2fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=8552_Summary_of_Surjagad-3(2-1-23).pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=8552_Summary_of_Surjagad-3(2-1-23).pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,82.29402924,True,True,True,True,0.42582345,0.83693838,2.00000000,False,True,Silicon,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-432c1031460b5375,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-053,"[""IBM-IMYB2024-AUCTION-053""]",1,Surjagad – 4 Iron Ore Block,"[""Surjagad – 4 Iron Ore Block""]",Maharashtra,,397.00000000,G4,19.68859381,80.47477860,863cb2577ffffff,833cb2fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=8553_Summary_of_Surjagad-4(2-1-23).pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=8553_Summary_of_Surjagad-4(2-1-23).pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,82.29402924,True,True,True,True,0.42582345,0.83693838,2.00000000,False,True,Silicon,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-95ddcd40a0c557f1,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-055,"[""IBM-IMYB2024-AUCTION-055""]",1,Surjagad – 6 Iron Ore Block,"[""Surjagad – 6 Iron Ore Block""]",Maharashtra,,658.00000000,G4,19.72362685,80.46816662,863cb2577ffffff,833cb2fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=8555_Summary_of_Surjagad-6(2-1-23).pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=8555_Summary_of_Surjagad-6(2-1-23).pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,82.29402924,True,True,True,True,0.42582345,0.83693838,2.00000000,False,True,Silicon,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-a5b78c624e44521c,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-057,"[""IBM-IMYB2024-AUCTION-057""]",1,Minzhari Copper Block,"[""Minzhari Copper Block""]",Maharashtra,,1743.00000000,G3,20.33427685,79.58400388,863cb650fffffff,833cb6fffffffff,Copper,"[""copper""]","[""Cu""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=11640_Summary_of_Minzari_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=11640_Summary_of_Minzari_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,174,0.64359559,0.17816092,14.51727295,False,True,False,False,0.43210113,0.61909527,2.00000000,False,True,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-e1d1bcb767d11944,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-058,"[""IBM-IMYB2024-AUCTION-058""]",1,Savali Manganese Block,"[""Savali Manganese Block""]",Maharashtra,,1200.00000000,G4,21.40592499,79.06250672,8660960a7ffffff,836096fffffffff,Manganese,"[""manganese""]","[""Mn""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=11642_Summary_of_Savali_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=11642_Summary_of_Savali_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,130,0.85341124,0.20769231,8.73790169,False,True,False,False,0.97071540,,1.00000000,True,True,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-8166e66e75b899d4,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-059,"[""IBM-IMYB2024-AUCTION-059""]",1,Nayorana-Dandela,"[""Nayorana-Dandela""]",Rajasthan,,16.78000000,G4,27.78172323,75.97495944,863da0467ffffff,833da0fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10124_Mineral_Block_Summary_of_Nyorana_Dhandela_Block_District_Sikar.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10124_Mineral_Block_Summary_of_Nyorana_Dhandela_Block_District_Sikar.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,96.66124725,True,True,True,True,0.23580205,0.61186194,11.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-11d125d922a4173b,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-060,"[""IBM-IMYB2024-AUCTION-060""]",1,Hariyav Jashpura,"[""Hariyav Jashpura""]",Rajasthan,,94.62000000,G2,24.55591339,73.92726020,863db2d27ffffff,833db2fffffffff,Calcium and limestone,"[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10122_Mineral_Block_Summary_of_Hariyav_Jaspura_Block_District_Udaipur.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10122_Mineral_Block_Summary_of_Hariyav_Jaspura_Block_District_Udaipur.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,6,,,11.65454292,False,True,False,False,0.36157814,0.98983097,12.00000000,False,False,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-8e772de64595bc13,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-064,"[""IBM-IMYB2024-AUCTION-064""]",1,Ladi Ka Bas Block Tehsil Neem ka Thana & District Sikar,"[""Ladi Ka Bas Block Tehsil Neem ka Thana & District Sikar""]",Rajasthan,,38.75000000,G4,27.66890851,75.96931592,863da0457ffffff,833da0fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10849_Mineral_Block_Summary_of_ladi_Ka_bas_Block_District_Sikar.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10849_Mineral_Block_Summary_of_ladi_Ka_bas_Block_District_Sikar.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,85.91786194,True,True,True,True,0.16965701,0.44110528,11.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-50fa1f8dc5c1f124,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-065,"[""IBM-IMYB2024-AUCTION-065""]",1,Kalakota Block Tehsil Neem ka Thana & District Sikar,"[""Kalakota Block Tehsil Neem ka Thana & District Sikar""]",Rajasthan,,34.44000000,G4,27.63404909,75.94724412,863da04e7ffffff,833da0fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10847_Mineral_Block_Summary_Of_KalaKota_Block_District_Sikar.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10847_Mineral_Block_Summary_Of_KalaKota_Block_District_Sikar.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,79.75202179,True,True,True,True,0.17908418,0.46542925,11.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-4b6bd3b1b9e620b9,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-068,"[""IBM-IMYB2024-AUCTION-068""]",1,"Toda Block n/v Toda, Tehsil Neem ka Thana, District Sikar","[""Toda Block n/v Toda, Tehsil Neem ka Thana, District Sikar""]",Rajasthan,,18.43000000,G4,27.64886339,75.90631983,863da040fffffff,833da0fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10877_Mineral_Block_Summary_ofToda_Iron_ore_Block_District_Sikar.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10877_Mineral_Block_Summary_ofToda_Iron_ore_Block_District_Sikar.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,84.48757172,True,True,True,True,0.17179233,0.44477659,11.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-3ec0be3687ee0bdf,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-069,"[""IBM-IMYB2024-AUCTION-069""]",1,"PSB02 n/V Harima Tehsil, District Nagaur","[""PSB02 n/V Harima Tehsil, District Nagaur""]",Rajasthan,,4.90000000,G2,27.25123264,73.87015797,86425b067ffffff,83425bfffffffff,Calcium and limestone,"[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=11064_Mineral_Block_Summary_of_PSB_02_District_Nagaur.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=11064_Mineral_Block_Summary_of_PSB_02_District_Nagaur.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,6,,,167.90899658,True,True,True,True,0.09021726,0.89514524,17.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
